OID_,GEOID,ALAND,AWATER,Shape__Are,Shape__Len,GEOID_2,FIPS,ZONE_CODE,AREA
462,17031801603,8032280.000000000000000,152920.000000000000000,14859306.078099999576807,17598.118350900000223,17031801603.000000000000000,17031801603.000000000000000,712,4695877.000000000000000
463,17031802100,1845010.000000000000000,0.000000000000000,3342105.164059999864548,7509.355916860000434,17031802100.000000000000000,17031802100.000000000000000,725,869112.000000000000000
464,17031802300,5221191.000000000000000,0.000000000000000,9559732.101560000330210,13544.440515199999936,17031802300.000000000000000,17031802300.000000000000000,727,382754.000000000000000
465,17031802505,7053775.000000000000000,44923.000000000000000,12913950.000000000000000,18325.167063900000358,17031802505.000000000000000,17031802505.000000000000000,733,641867.000000000000000
466,17031802605,5250966.000000000000000,0.000000000000000,9538213.199219999834895,14619.819532299999992,17031802605.000000000000000,17031802605.000000000000000,735,1692586.000000000000000
467,17031803005,3050593.000000000000000,0.000000000000000,5551403.738280000165105,9421.574717019999298,17031803005.000000000000000,17031803005.000000000000000,745,767430.000000000000000
468,17031803010,2573550.000000000000000,28559.000000000000000,4724995.015630000270903,11902.108156199999939,17031803010.000000000000000,17031803010.000000000000000,748,1037338.000000000000000
469,17031803100,1738131.000000000000000,0.000000000000000,3156827.679690000135452,9012.787582220000331,17031803100.000000000000000,17031803100.000000000000000,755,749502.000000000000000
470,17031803603,10117607.000000000000000,70.000000000000000,18391177.668000001460314,18082.701775599998655,17031803603.000000000000000,17031803603.000000000000000,760,3987811.000000000000000
471,17031803606,1517500.000000000000000,0.000000000000000,2729331.199219999834895,8674.787379519999376,17031803606.000000000000000,17031803606.000000000000000,763,288403.000000000000000
472,17031803800,3334549.000000000000000,0.000000000000000,6055610.417969999834895,12396.837143799999467,17031803800.000000000000000,17031803800.000000000000000,771,1217863.000000000000000
473,17031819100,2573890.000000000000000,96363.000000000000000,4792767.824219999834895,10393.905098799999905,17031819100.000000000000000,17031819100.000000000000000,1008,1366820.000000000000000
474,17031819801,2186479.000000000000000,0.000000000000000,3928468.144530000165105,8477.381553200000781,17031819801.000000000000000,17031819801.000000000000000,1015,1124819.000000000000000
475,17031820103,3054183.000000000000000,0.000000000000000,5483366.507810000330210,15329.768960900000820,17031820103.000000000000000,17031820103.000000000000000,1020,896227.000000000000000
476,17031803902,2201659.000000000000000,0.000000000000000,3986038.921879999805242,8397.337464309999632,17031803902.000000000000000,17031803902.000000000000000,773,922698.000000000000000
477,17031820202,21861735.000000000000000,882491.000000000000000,40964380.734399996697903,37293.903618500000448,17031820202.000000000000000,17031820202.000000000000000,1023,3562255.000000000000000
478,17031820606,3478477.000000000000000,0.000000000000000,6241976.824219999834895,14275.893507000000682,17031820606.000000000000000,17031820606.000000000000000,1031,1657240.000000000000000
479,17031821001,1973795.000000000000000,0.000000000000000,3549300.714840000029653,8703.170008889999735,17031821001.000000000000000,17031821001.000000000000000,1036,347480.000000000000000
480,17031821101,1720124.000000000000000,0.000000000000000,3091886.843750000000000,8276.726025379999555,17031821101.000000000000000,17031821101.000000000000000,1038,368105.000000000000000
481,17031821700,1550162.000000000000000,0.000000000000000,2757669.707030000165105,8473.413273129999652,17031821700.000000000000000,17031821700.000000000000000,1046,375419.000000000000000
482,17031821800,2147413.000000000000000,0.000000000000000,3863433.453129999805242,8728.053922389999570,17031821800.000000000000000,17031821800.000000000000000,1047,479262.000000000000000
483,17031822000,1240338.000000000000000,0.000000000000000,2232802.699219999834895,6465.832254830000238,17031822000.000000000000000,17031822000.000000000000000,1049,216596.000000000000000
484,17031822200,1396248.000000000000000,0.000000000000000,2510051.863280000165105,8616.042465419999644,17031822200.000000000000000,17031822200.000000000000000,1052,365110.000000000000000
485,17031822302,1595917.000000000000000,0.000000000000000,2861063.613280000165105,8036.854932750000444,17031822302.000000000000000,17031822302.000000000000000,1054,279594.000000000000000
486,17031804201,76718323.000000000000000,2456903.000000000000000,143950546.050999999046326,48436.979533799996716,17031804201.000000000000000,17031804201.000000000000000,781,31623262.000000000000000
487,17031804305,2929117.000000000000000,86801.000000000000000,5452322.230469999834895,13006.466642999999749,17031804305.000000000000000,17031804305.000000000000000,783,802862.000000000000000
488,17031804405,1673953.000000000000000,0.000000000000000,3029202.984379999805242,8875.301316889999725,17031804405.000000000000000,17031804405.000000000000000,791,487779.000000000000000
489,17031804508,935918.000000000000000,0.000000000000000,1690734.062500000000000,5301.905325839999932,17031804508.000000000000000,17031804508.000000000000000,796,278484.000000000000000
490,17031804606,5008953.000000000000000,61278.000000000000000,9183769.183590000495315,14750.303312199999709,17031804606.000000000000000,17031804606.000000000000000,801,1136784.000000000000000
491,17031804611,2557337.000000000000000,0.000000000000000,4574781.386719999834895,11183.042644400000427,17031804611.000000000000000,17031804611.000000000000000,806,800012.000000000000000
492,17031804705,1910226.000000000000000,46614.000000000000000,3556439.171879999805242,9128.873529140000755,17031804705.000000000000000,17031804705.000000000000000,808,540629.000000000000000
493,17031804803,5662082.000000000000000,40590.000000000000000,10325260.285199999809265,17269.648194699999294,17031804803.000000000000000,17031804803.000000000000000,818,1266168.000000000000000
494,17031804901,2860240.000000000000000,0.000000000000000,5199072.453130000270903,9691.381754149999324,17031804901.000000000000000,17031804901.000000000000000,826,1082524.000000000000000
495,17031805002,1886335.000000000000000,0.000000000000000,3424069.363280000165105,7619.621355139999650,17031805002.000000000000000,17031805002.000000000000000,829,475684.000000000000000
496,17031805202,1567950.000000000000000,0.000000000000000,2842464.742190000135452,7632.646070159999908,17031805202.000000000000000,17031805202.000000000000000,839,588737.000000000000000
497,17031822400,2380227.000000000000000,0.000000000000000,4302519.343750000000000,13120.257546099999672,17031822400.000000000000000,17031822400.000000000000000,1055,461396.000000000000000
498,17031822701,1078062.000000000000000,0.000000000000000,1939323.890630000038072,6543.460196119999637,17031822701.000000000000000,17031822701.000000000000000,1059,253924.000000000000000
499,17031822702,1298804.000000000000000,0.000000000000000,2329938.750000000000000,6535.170660449999559,17031822702.000000000000000,17031822702.000000000000000,1060,277542.000000000000000
500,17031824800,4626813.000000000000000,0.000000000000000,8342336.765630000270903,17715.104683599998680,17031824800.000000000000000,17031824800.000000000000000,1117,1234894.000000000000000
501,17031825200,2367741.000000000000000,22317.000000000000000,4286648.062500000000000,8327.993036890000440,17031825200.000000000000000,17031825200.000000000000000,1120,564730.000000000000000
502,17031825504,2617941.000000000000000,0.000000000000000,4680347.886719999834895,8650.061031769999317,17031825504.000000000000000,17031825504.000000000000000,1127,764199.000000000000000
503,17031825700,4804115.000000000000000,220107.000000000000000,9074300.386719999834895,13724.268928600000436,17031825700.000000000000000,17031825700.000000000000000,1130,1054734.000000000000000
504,17031826000,1956136.000000000000000,0.000000000000000,3656460.171879999805242,10108.126033399999869,17031826000.000000000000000,17031826000.000000000000000,1135,377866.000000000000000
505,17031826402,2023451.000000000000000,0.000000000000000,3645652.324219999834895,9985.293427340000562,17031826402.000000000000000,17031826402.000000000000000,1143,638917.000000000000000
506,17031826901,1310901.000000000000000,0.000000000000000,2343880.488280000165105,7023.497014210000088,17031826901.000000000000000,17031826901.000000000000000,1148,285408.000000000000000
507,17031827300,1632053.000000000000000,0.000000000000000,2925847.605469999834895,7044.149206830000367,17031827300.000000000000000,17031827300.000000000000000,1153,308317.000000000000000
508,17031827500,6868850.000000000000000,0.000000000000000,12282713.515599999576807,16769.866340900000068,17031827500.000000000000000,17031827500.000000000000000,1155,1059301.000000000000000
509,17031827902,3873524.000000000000000,31792.000000000000000,7046027.667969999834895,12820.296976499999801,17031827902.000000000000000,17031827902.000000000000000,1163,863287.000000000000000
510,17031420100,761045.000000000000000,623125.000000000000000,1585281.867189999902621,6263.609733350000170,17031420100.000000000000000,17031420100.000000000000000,434,205972.000000000000000
511,17031710700,490083.000000000000000,0.000000000000000,880971.898438000003807,4878.232268540000405,17031710700.000000000000000,17031710700.000000000000000,648,67304.000000000000000
512,17031711000,654358.000000000000000,0.000000000000000,1176803.589840000029653,4338.115657479999754,17031711000.000000000000000,17031711000.000000000000000,651,155750.000000000000000
513,17031711500,649295.000000000000000,0.000000000000000,1163385.164060000097379,4297.177716479999617,17031711500.000000000000000,17031711500.000000000000000,656,155824.000000000000000
514,17031730202,872692.000000000000000,0.000000000000000,1591159.035159999970347,5805.600536199999624,17031730202.000000000000000,17031730202.000000000000000,666,142272.000000000000000
515,17031730600,1007257.000000000000000,0.000000000000000,1815061.648439999902621,5585.908794359999774,17031730600.000000000000000,17031730600.000000000000000,670,255326.000000000000000
516,17031740100,891330.000000000000000,0.000000000000000,1584675.062500000000000,7239.652272070000436,17031740100.000000000000000,17031740100.000000000000000,672,194994.000000000000000
517,17031740400,2838807.000000000000000,0.000000000000000,5090888.519530000165105,11915.299935499999265,17031740400.000000000000000,17031740400.000000000000000,675,459497.000000000000000
518,17031750200,1311144.000000000000000,0.000000000000000,2307657.148440000135452,6862.478207029999794,17031750200.000000000000000,17031750200.000000000000000,677,595072.000000000000000
519,17031750400,995559.000000000000000,0.000000000000000,1793042.660159999970347,6618.573214969999754,17031750400.000000000000000,17031750400.000000000000000,679,274875.000000000000000
520,17031760801,1300064.000000000000000,0.000000000000000,2345427.929690000135452,7519.130466309999974,17031760801.000000000000000,17031760801.000000000000000,682,306342.000000000000000
521,17031760802,6189567.000000000000000,24085.000000000000000,11200739.085899999365211,22045.315579199999775,17031760802.000000000000000,17031760802.000000000000000,683,4268322.000000000000000
